Annee;COM;REG;DEP;ARR;CV;ZE1990;LIBGEO;PMIMP;PTSA;PPEN;PBEN;PAUT
2001;77404;11;77;773;7725;1152;Sainte-Colombe;;;;;
2001;77405;11;77;771;7726;1155;Saint-Cyr-sur-Morin;;;;;
2001;77406;11;77;771;7726;1153;Saint-Denis-lès-Rebais;;;;;
2001;77407;11;77;772;7732;1147;Saint-Fargeau-Ponthierry;78,24;73,28;17,66;5,24;3,82
2001;77408;11;77;771;7708;1155;Saint-Fiacre;;;;;
2001;77409;11;77;773;7720;1151;Saint-Germain-Laval;70,81;79,44;16,04;3,32;1,19
2001;77410;11;77;772;7718;1148;Saint-Germain-Laxis;;;;;
2001;77411;11;77;771;7726;1153;Saint-Germain-sous-Doue;;;;;
2001;77412;11;77;772;7732;1147;Saint-Germain-sur-École;;;;;
2001;77413;11;77;771;7708;1155;Saint-Germain-sur-Morin;80,98;74,83;17,01;5,45;2,71
2001;77414;11;77;773;7725;1152;Saint-Hilliers;;;;;
2001;77415;11;77;771;7712;1155;Saint-Jean-les-Deux-Jumeaux;;;;;
2001;77416;11;77;773;7723;1148;Saint-Just-en-Brie;;;;;
2001;77417;11;77;771;7726;1153;Saint-Léger;;;;;
2001;77418;11;77;773;7725;1152;Saint-Loup-de-Naud;;;;;
2001;77419;11;77;774;7721;1149;Saint-Mammès;67,76;68,59;23,37;5,83;2,21
2001;77420;11;77;771;7709;1156;Saint-Mard;83,56;80,65;14,46;3,49;1,4
2001;77421;11;77;773;7711;1153;Saint-Mars-Vieux-Maisons;;;;;
2001;77423;11;77;773;7711;1153;Saint-Martin-des-Champs;;;;;
2001;77424;11;77;773;7729;1153;Saint-Martin-du-Boschet;;;;;
2001;77425;11;77;772;7732;1148;Saint-Martin-en-Bière;;;;;
2001;77426;11;77;772;7722;1148;Saint-Méry;;;;;
2001;77427;11;77;771;7737;1137;Saint-Mesmes;;;;;
2001;77428;11;77;772;7722;1148;Saint-Ouen-en-Brie;;;;;
2001;77429;11;77;771;7726;1155;Saint-Ouen-sur-Morin;;;;;
2001;77430;11;77;771;7709;1156;Saint-Pathus;81,41;87,55;7,47;3,37;1,61
2001;77431;11;77;774;7724;1150;Saint-Pierre-lès-Nemours;75,38;68,56;23,16;5,04;3,24
2001;77432;11;77;773;7711;1153;Saint-Rémy-la-Vanne;;;;;
2001;77433;11;77;771;7707;1153;Saints;;;;;
2001;77434;11;77;773;7701;1152;Saint-Sauveur-lès-Bray;;;;;
2001;77435;11;77;772;7732;1147;Saint-Sauveur-sur-École;;;;;
2001;77436;11;77;773;7711;1153;Saint-Siméon;;;;;
2001;77437;11;77;771;7709;1156;Saint-Soupplets;74,59;83,21;9,75;5,34;1,7
2001;77438;11;77;775;7714;1154;Saint-Thibault-des-Vignes;81,42;84,48;8,48;5,36;1,69
2001;77439;11;77;773;7720;1151;Salins;;;;;
2001;77440;11;77;771;7712;1155;Sammeron;;;;;
2001;77441;11;77;774;7713;1149;Samois-sur-Seine;82,71;65,93;16,1;10,79;7,17
2001;77442;11;77;774;7713;1149;Samoreau;79,32;69,73;21,53;6,16;2,58
2001;77443;11;77;771;7708;1155;Sancy;;;;;
2001;77444;11;77;773;7729;1153;Sancy-lès-Provins;;;;;
2001;77445;11;77;772;7734;1148;Savigny-le-Temple;72,18;88,47;8,04;2,67;0,81
2001;77446;11;77;773;7710;1152;Savins;;;;;
2001;77447;11;77;772;7734;1148;Seine-Port;;;;;
2001;77448;11;77;771;7712;1155;Sept-Sorts;;;;;
2001;77449;11;77;775;7743;1154;Serris;79,8;92,38;3,66;2,76;1,2
2001;77450;11;77;772;7702;1135;Servon;85,91;79,18;12,38;6,17;2,26
2001;77451;11;77;771;7712;1155;Signy-Signets;;;;;
2001;77452;11;77;773;7710;1152;Sigy;;;;;
2001;77453;11;77;772;7705;1148;Sivry-Courtry;;;;;
2001;77454;11;77;773;7710;1152;Sognolles-en-Montois;;;;;
2001;77455;11;77;772;7702;1135;Soignolles-en-Brie;;;;;
2001;77456;11;77;773;7725;1152;Soisy-Bouy;;;;;
2001;77457;11;77;772;7702;1135;Solers;;;;;
2001;77458;11;77;774;7704;1150;Souppes-sur-Loing;61,21;63,6;22,84;10;3,56
2001;77459;11;77;773;7729;1152;Sourdun;;;;;
2001;77460;11;77;771;7715;1155;Tancrou;;;;;
2001;77461;11;77;773;7710;1152;Thénisy;;;;;
2001;77462;11;77;771;7709;1156;Thieux;;;;;
2001;77463;11;77;774;7721;1149;Thomery;80,41;67,78;21,24;7,23;3,74
2001;77464;11;77;775;7743;1154;Thorigny-sur-Marne;78,13;76,42;16,74;4,56;2,29
2001;77465;11;77;774;7716;1151;Thoury-Férottes;;;;;
2001;77466;11;77;772;7727;1155;Tigeaux;;;;;
2001;77467;11;77;773;7701;1151;Tombe (La);;;;;
2001;77468;11;77;775;7735;1136;Torcy;67,22;86,84;8,81;3,2;1,15
2001;77469;11;77;772;7727;1135;Touquin;;;;;
2001;77470;11;77;772;7728;1135;Tournan-en-Brie;75,85;80,44;12,26;4,84;2,46
2001;77471;11;77;774;7703;1147;Tousson;;;;;
2001;77472;11;77;771;7726;1153;Trétoire (La);;;;;
2001;77473;11;77;774;7724;1150;Treuzy-Levelay;;;;;
2001;77474;11;77;771;7731;1155;Trilbardou;;;;;
2001;77475;11;77;771;7731;1155;Trilport;78,57;74,15;19,15;3,33;3,37
2001;77476;11;77;771;7715;1155;Trocy-en-Multien;;;;;
2001;77477;11;77;774;7703;1149;Ury;;;;;
2001;77478;11;77;771;7712;1155;Ussy-sur-Marne;;;;;
2001;77479;11;77;775;7736;1136;Vaires-sur-Marne;79,41;69,63;23,69;3,99;2,7
2001;77480;11;77;772;7705;1148;Valence-en-Brie;;;;;
2001;77481;11;77;773;7723;1148;Vanvillé;;;;;
2001;77482;11;77;773;7720;1151;Varennes-sur-Seine;66,1;62,35;31,54;4,57;1,55
2001;77483;11;77;771;7717;1155;Varreddes;;;;;
2001;77484;11;77;771;7708;1155;Vaucourtois;;;;;
2001;77485;11;77;774;7703;1147;Vaudoué (Le);;;;;
2001;77486;11;77;772;7727;1135;Vaudoy-en-Brie;;;;;
2001;77487;11;77;772;7718;1148;Vaux-le-Pénil;80,97;76,5;15,84;5,13;2,53
2001;77489;11;77;774;7716;1150;Vaux-sur-Lunain;;;;;
2001;77490;11;77;771;7715;1155;Vendrest;;;;;
2001;77491;11;77;774;7721;1149;Veneux-les-Sablons;74,25;65,48;25,41;6,02;3,09
2001;77492;11;77;771;7726;1153;Verdelot;;;;;
2001;77493;11;77;772;7722;1148;Verneuil-l'Étang;68,25;83,13;11,64;4;1,23
2001;77494;11;77;774;7721;1149;Vernou-la-Celle-sur-Seine;77,79;79,75;15,72;2,95;1,57
2001;77495;11;77;772;7742;1148;Vert-Saint-Denis;80,33;75,98;18,55;3,98;1,49
2001;77496;11;77;773;7723;1148;Vieux-Champagne;;;;;
2001;77498;11;77;771;7731;1155;Vignely;;;;;
2001;77500;11;77;774;7716;1150;Villebéon;;;;;
2001;77501;11;77;774;7721;1149;Villecerf;;;;;
2001;77504;11;77;774;7716;1149;Villemaréchal;;;;;
2001;77505;11;77;771;7708;1155;Villemareuil;;;;;
2001;77506;11;77;774;7721;1149;Villemer;;;;;
2001;77507;11;77;773;7701;1152;Villenauxe-la-Petite;;;;;
2001;77508;11;77;772;7727;1154;Villeneuve-le-Comte;;;;;
2001;77509;11;77;773;7710;1148;Villeneuve-les-Bordes;;;;;
2001;77510;11;77;772;7727;1154;Villeneuve-Saint-Denis;;;;;
2001;77511;11;77;771;7709;1156;Villeneuve-sous-Dammartin;;;;;
2001;77512;11;77;771;7726;1153;Villeneuve-sur-Bellot;;;;;
2001;77513;11;77;771;7731;1155;Villenoy;78,81;78,96;17,17;2,33;1,54
2001;77514;11;77;775;7706;1137;Villeparisis;73,75;79,22;14,97;3,55;2,26
2001;77515;11;77;771;7737;1155;Villeroy;;;;;
2001;77516;11;77;774;7721;1151;Ville-Saint-Jacques;;;;;
2001;77517;11;77;775;7706;1136;Villevaudé;;;;;
2001;77518;11;77;772;7732;1148;Villiers-en-Bière;;;;;
2001;77519;11;77;773;7729;1152;Villiers-Saint-Georges;;;;;
2001;77520;11;77;774;7703;1149;Villiers-sous-Grez;;;;;
2001;77521;11;77;771;7708;1155;Villiers-sur-Morin;;;;;
2001;77522;11;77;773;7701;1152;Villiers-sur-Seine;;;;;
2001;77523;11;77;773;7701;1152;Villuis;;;;;
2001;77524;11;77;773;7710;1152;Vimpelles;;;;;
2001;77525;11;77;771;7709;1156;Vinantes;;;;;
2001;77526;11;77;771;7715;1155;Vincy-Manoeuvre;;;;;
2001;77527;11;77;772;7727;1135;Voinsles;;;;;
2001;77528;11;77;772;7718;1148;Voisenon;;;;;
2001;77529;11;77;771;7708;1155;Voulangis;;;;;
2001;77530;11;77;773;7729;1152;Voulton;;;;;
2001;77531;11;77;774;7716;1151;Voulx;;;;;
2001;77532;11;77;773;7725;1152;Vulaines-lès-Provins;;;;;
2001;77533;11;77;774;7713;1149;Vulaines-sur-Seine;82,28;70,91;18,46;7,74;2,9
2001;77534;11;77;772;7722;1148;Yèbles;;;;;
2001;78003;11;78;782;7819;1142;Ablis;78,5;81,73;10,67;4,98;2,61
2001;78005;11;78;783;7820;1139;Achères;75,78;83,74;12,9;2,24;1,12
2001;78006;11;78;781;7808;1142;Adainville;;;;;
2001;78007;11;78;783;7821;1139;Aigremont;;;;;
2001;78009;11;78;782;7819;1145;Allainville;;;;;
2001;78010;11;78;783;7817;1139;Alluets-le-Roi (Les);;;;;
2001;78013;11;78;781;7807;1142;Andelu;;;;;
2001;78015;11;78;783;7839;1139;Andrésy;83,18;75,62;17,09;4,81;2,48
2001;78020;11;78;781;7807;1141;Arnouville-lès-Mantes;;;;;
2001;78029;11;78;781;7801;1140;Aubergenville;72,95;80,47;15,86;2,32;1,35
2001;78030;11;78;782;7818;1142;Auffargis;;;;;
2001;78031;11;78;781;7807;1141;Auffreville-Brasseuil;;;;;
2001;78033;11;78;781;7801;1140;Aulnay-sur-Mauldre;;;;;
2001;78034;11;78;782;7815;1142;Auteuil;;;;;
2001;78036;11;78;782;7815;1142;Autouillet;;;;;
2001;78043;11;78;783;7822;1142;Bailly;90;74,66;16,74;4,88;3,73
2001;78048;11;78;781;7808;1142;Bazainville;;;;;
2001;78049;11;78;781;7801;1140;Bazemont;;;;;
2001;78050;11;78;782;7815;1142;Bazoches-sur-Guyonne;;;;;
2001;78053;11;78;782;7815;1142;Béhoust;;;;;
2001;78057;11;78;781;7802;1141;Bennecourt;;;;;
2001;78062;11;78;782;7815;1142;Beynes;85,02;80,4;14,8;3,32;1,49
2001;78068;11;78;781;7802;1141;Blaru;;;;;
2001;78070;11;78;781;7807;1141;Boinville-en-Mantois;;;;;
2001;78071;11;78;782;7819;1142;Boinville-le-Gaillard;;;;;
2001;78072;11;78;781;7807;1141;Boinvilliers;;;;;
2001;78073;11;78;784;7836;1142;Bois-d'Arcy;86,44;77,11;16,82;4,08;1,99
2001;78076;11;78;781;7808;1142;Boissets;;;;;
2001;78077;11;78;782;7818;1142;Boissière-École (La);;;;;
2001;78082;11;78;781;7802;1141;Boissy-Mauvoisin;;;;;
2001;78084;11;78;782;7815;1142;Boissy-sans-Avoir;;;;;
2001;78087;11;78;782;7819;1143;Bonnelles;87,92;83,69;9,84;4,55;1,92
2001;78089;11;78;781;7802;1141;Bonnières-sur-Seine;64,95;72,43;20,84;4,63;2,1
2001;78090;11;78;781;7801;1140;Bouafle;78,96;72,45;17,8;6,19;3,56
2001;78092;11;78;783;7803;1132;Bougival;82,66;74,46;15,35;5,95;4,24
2001;78096;11;78;781;7808;1142;Bourdonné;;;;;
2001;78104;11;78;781;7807;1141;Breuil-Bois-Robert;;;;;
2001;78107;11;78;781;7802;1141;Bréval;;;;;
2001;78108;11;78;782;7818;1142;Bréviaires (Les);;;;;
2001;78113;11;78;781;7810;1140;Brueil-en-Vexin;;;;;
2001;78117;11;78;784;7829;1142;Buc;89,17;76,15;15,92;4,32;3,61
2001;78118;11;78;781;7833;1141;Buchelay;82,39;81,76;12,27;2,87;3,1
2001;78120;11;78;782;7819;1142;Bullion;;;;;
2001;78123;11;78;783;7816;1139;Carrières-sous-Poissy;70,49;86,68;9,5;2,61;1,21
2001;78124;11;78;783;7809;1132;Carrières-sur-Seine;80,11;79,38;13,14;4,5;2,98
2001;78125;11;78;782;7819;1142;Celle-les-Bordes (La);;;;;
2001;78126;11;78;783;7803;1132;Celle-Saint-Cloud (La);83,82;70,36;19,5;5,06;5,09
2001;78128;11;78;782;7805;1142;Cernay-la-Ville;;;;;
2001;78133;11;78;783;7821;1139;Chambourcy;84,85;69,27;17,42;6,81;6,5
2001;78138;11;78;783;7839;1139;Chanteloup-les-Vignes;54,64;80,56;13,5;4,09;1,84
2001;78140;11;78;781;7814;1140;Chapet;;;;;
2001;78143;11;78;784;7829;1142;Châteaufort;;;;;
2001;78146;11;78;783;7804;1132;Chatou;83,3;73,4;17,92;4,6;4,08
2001;78147;11;78;781;7802;1141;Chaufour-lès-Bonnières;;;;;
2001;78152;11;78;783;7822;1142;Chavenay;;;;;
2001;78158;11;78;784;7832;1142;Chesnay (Le);85,22;69,88;19,59;6,36;4,18
2001;78160;11;78;782;7805;1142;Chevreuse;85,38;73,03;16,64;5,76;4,57
2001;78162;11;78;782;7805;1142;Choisel;;;;;
2001;78163;11;78;781;7808;1142;Civry-la-Forêt;;;;;
2001;78164;11;78;782;7819;1142;Clairefontaine-en-Yvelines;;;;;
2001;78165;11;78;784;7838;1142;Clayes-sous-Bois (Les);79,06;75,09;20,26;2,85;1,81
2001;78168;11;78;782;7834;1142;Coignières;65,36;80,74;13,91;2,89;2,46
2001;78171;11;78;781;7808;1142;Condé-sur-Vesgre;;;;;
2001;78172;11;78;783;7806;1132;Conflans-Sainte-Honorine;76,64;75,21;19,31;3,22;2,26
2001;78185;11;78;781;7808;1142;Courgent;;;;;
2001;78188;11;78;781;7802;1141;Cravent;;;;;
2001;78189;11;78;783;7817;1142;Crespières;;;;;
2001;78190;11;78;783;7804;1132;Croissy-sur-Seine;87,07;74,7;14;5,8;5,51
2001;78192;11;78;781;7808;1141;Dammartin-en-Serve;;;;;
2001;78193;11;78;782;7805;1142;Dampierre-en-Yvelines;;;;;
2001;78194;11;78;781;7808;1142;Dannemarie;;;;;
2001;78196;11;78;783;7817;1142;Davron;;;;;
2001;78202;11;78;781;7810;1141;Drocourt;;;;;
2001;78206;11;78;781;7801;1140;Ecquevilly;75,57;76,71;17,51;4,24;1,54
2001;78208;11;78;782;7834;1142;Élancourt;79,25;84,85;11,33;2,57;1,26
2001;78209;11;78;782;7818;1142;Émancé;;;;;
2001;78217;11;78;781;7807;1140;Épône;80,21;78,82;15,97;3,39;1,82
2001;78220;11;78;782;7818;1142;Essarts-le-Roi (Les);84,86;72,99;17,54;5,41;4,07
2001;78224;11;78;783;7822;1132;Étang-la-Ville (L');89,26;68,63;21,71;5,1;4,57
2001;78227;11;78;781;7814;1140;Évecquemont;;;;;
2001;78230;11;78;781;7807;1140;Falaise (La);;;;;
2001;78231;11;78;781;7802;1141;Favrieux;;;;;
2001;78233;11;78;783;7822;1142;Feucherolles;85,99;72,58;12,25;10,19;4,98
2001;78234;11;78;781;7807;1141;Flacourt;;;;;
2001;78236;11;78;782;7815;1142;Flexanville;;;;;
2001;78237;11;78;781;7808;1141;Flins-Neuve-Église;;;;;
2001;78238;11;78;781;7801;1140;Flins-sur-Seine;78,34;77,21;16,97;3,88;1,94
2001;78239;11;78;781;7810;1141;Follainville-Dennemont;;;;;
2001;78242;11;78;784;7836;1142;Fontenay-le-Fleury;80,34;76,44;18,25;3,32;1,99
2001;78245;11;78;781;7802;1141;Fontenay-Mauvoisin;;;;;
2001;78246;11;78;781;7810;1141;Fontenay-Saint-Père;;;;;
2001;78251;11;78;783;7835;1132;Fourqueux;90,27;76,12;11,62;7,53;4,73
2001;78255;11;78;781;7802;1141;Freneuse;71,17;73,77;20,62;3,33;2,29
2001;78261;11;78;781;7814;1140;Gaillon-sur-Montcient;;;;;
2001;78262;11;78;782;7815;1142;Galluis;;;;;
2001;78263;11;78;781;7808;1142;Gambais;82,81;74,99;14,64;5,22;5,16
2001;78264;11;78;782;7818;1142;Gambaiseuil;;;;;
2001;78265;11;78;782;7815;1142;Garancières;79,54;75,57;14,75;6,42;3,26
2001;78267;11;78;781;7810;1140;Gargenville;77,91;76,58;18,24;3,09;2,09
2001;78269;11;78;782;7818;1142;Gazeran;;;;;
2001;78276;11;78;781;7802;1141;Gommecourt;;;;;
2001;78278;11;78;782;7815;1142;Goupillières;;;;;
2001;78281;11;78;781;7807;1141;Goussonville;;;;;
2001;78283;11;78;781;7808;1142;Grandchamp;;;;;
2001;78285;11;78;781;7808;1142;Gressey;;;;;
2001;78289;11;78;782;7815;1142;Grosrouvre;;;;;
2001;78290;11;78;781;7810;1141;Guernes;;;;;
2001;78291;11;78;781;7807;1141;Guerville;;;;;
2001;78296;11;78;781;7810;1141;Guitrancourt;;;;;
2001;78297;11;78;784;7828;1142;Guyancourt;81,04;91,21;6,07;1,97;0,74
2001;78299;11;78;781;7814;1140;Hardricourt;;;;;
2001;78300;11;78;781;7807;1142;Hargeville;;;;;
2001;78302;11;78;781;7808;1142;Hauteville (La);;;;;
2001;78305;11;78;781;7801;1142;Herbeville;;;;;
2001;78307;11;78;782;7818;1142;Hermeray;;;;;
2001;78310;11;78;781;7808;1142;Houdan;69,9;67,77;18,43;7,77;6,03
2001;78311;11;78;783;7809;1132;Houilles;78,81;75,38;18,48;3,79;2,36
2001;78314;11;78;781;7810;1141;Issou;77,22;85,28;10,43;3,11;1,18
2001;78317;11;78;781;7810;1140;Jambville;;;;;
2001;78320;11;78;781;7802;1141;Jeufosse;;;;;
2001;78321;11;78;782;7815;1142;Jouars-Pontchartrain;86,54;75,08;15,08;5,45;4,4
2001;78322;11;78;784;7829;1142;Jouy-en-Josas;88,53;75,37;15,27;4,52;4,84
2001;78324;11;78;781;7802;1141;Jouy-Mauvoisin;;;;;
2001;78325;11;78;781;7807;1142;Jumeauville;;;;;
2001;78327;11;78;781;7810;1140;Juziers;80,34;75,23;15,93;6,32;2,52
2001;78329;11;78;781;7810;1140;Lainville-en-Vexin;;;;;
2001;78334;11;78;782;7805;1142;Lévis-Saint-Nom;;;;;
2001;78335;11;78;781;7810;1141;Limay;65,51;77,89;17,3;2,62;2,19
2001;78337;11;78;781;7802;1141;Limetz-Villez;;;;;
2001;78343;11;78;784;7829;1142;Loges-en-Josas (Les);;;;;
2001;78344;11;78;781;7802;1141;Lommoye;;;;;
2001;78346;11;78;781;7808;1141;Longnes;;;;;
2001;78349;11;78;782;7819;1142;Longvilliers;;;;;
2001;78350;11;78;783;7813;1132;Louveciennes;85,28;66,54;21,24;7,17;5,05
2001;78354;11;78;781;7833;1141;Magnanville;82,36;79,4;17,99;1,93;0,69
2001;78356;11;78;782;7805;1142;Magny-les-Hameaux;82,01;82,67;11,3;3,87;2,16
2001;78358;11;78;783;7811;1132;Maisons-Laffitte;83,82;69,25;19,1;6,11;5,54
2001;78361;11;78;781;7812;1141;Mantes-la-Jolie;55,41;73,84;19,3;4,36;2,5
2001;78362;11;78;781;7833;1141;Mantes-la-Ville;67,19;74,71;20,55;2,78;1,96
2001;78364;11;78;782;7815;1142;Marcq;;;;;
2001;78366;11;78;782;7815;1142;Mareil-le-Guyon;;;;;
2001;78367;11;78;783;7835;1132;Mareil-Marly;89;71,07;18,25;5,45;5,23
2001;78368;11;78;781;7801;1142;Mareil-sur-Mauldre;;;;;
2001;78372;11;78;783;7813;1132;Marly-le-Roi;85,32;70,88;21,53;4,25;3,33
2001;78380;11;78;781;7801;1142;Maule;80,38;73,65;17,28;4,83;4,24
2001;78381;11;78;781;7808;1142;Maulette;;;;;
2001;78382;11;78;783;7839;1132;Maurecourt;79,14;75,34;15,8;6,73;2,13
2001;78383;11;78;782;7834;1142;Maurepas;84,63;77,07;17,79;3,12;2,02
2001;78384;11;78;783;7816;1139;Médan;;;;;
2001;78385;11;78;781;7802;1141;Ménerville;;;;;
2001;78389;11;78;782;7815;1142;Méré;;;;;
2001;78391;11;78;781;7802;1141;Méricourt;;;;;
2001;78396;11;78;783;7811;1132;Mesnil-le-Roi (Le);82,15;72,15;16,15;7,4;4,29
2001;78397;11;78;782;7805;1142;Mesnil-Saint-Denis (Le);88,49;71,82;20,88;3,78;3,52
2001;78398;11;78;782;7815;1142;Mesnuls (Les);;;;;
2001;78401;11;78;781;7814;1140;Meulan;74,12;76,36;17,24;4,11;2,28
2001;78402;11;78;781;7807;1140;Mézières-sur-Seine;79,56;79,88;12,65;5,37;2,11
2001;78403;11;78;781;7814;1140;Mézy-sur-Seine;;;;;
2001;78404;11;78;782;7815;1142;Millemont;;;;;
2001;78406;11;78;782;7805;1142;Milon-la-Chapelle;;;;;
2001;78407;11;78;782;7818;1142;Mittainville;;;;;
2001;78410;11;78;781;7802;1141;Moisson;;;;;
2001;78413;11;78;781;7808;1141;Mondreville;;;;;
2001;78415;11;78;781;7801;1142;Montainville;;;;;
2001;78416;11;78;781;7810;1140;Montalet-le-Bois;;;;;
2001;78417;11;78;781;7808;1141;Montchauvet;;;;;
2001;78418;11;78;783;7830;1132;Montesson;84,12;78,69;13,87;4,42;3,03
2001;78420;11;78;782;7815;1142;Montfort-l'Amaury;80,35;72,5;14,36;6,07;7,07
2001;78423;11;78;784;7828;1142;Montigny-le-Bretonneux;86,87;90,65;6,23;2,22;0,89
2001;78431;11;78;783;7817;1139;Morainvilliers;87,43;77,15;10,22;7,92;4,72
2001;78437;11;78;781;7802;1141;Mousseaux-sur-Seine;;;;;
2001;78439;11;78;781;7808;1142;Mulcent;;;;;
2001;78440;11;78;781;7814;1140;Mureaux (Les);58,39;78,44;17,81;2,47;1,28
2001;78442;11;78;782;7815;1142;Neauphle-le-Château;85,94;71,78;15,51;8,42;4,28
2001;78443;11;78;782;7815;1142;Neauphle-le-Vieux;;;;;
2001;78444;11;78;781;7802;1141;Neauphlette;;;;;
2001;78451;11;78;781;7801;1140;Nézel;;;;;
2001;78455;11;78;783;7822;1142;Noisy-le-Roi;85,62;73,81;15,92;5,9;4,37
2001;78460;11;78;781;7810;1140;Oinville-sur-Montcient;;;;;
2001;78464;11;78;782;7818;1142;Orcemont;;;;;
2001;78465;11;78;781;7808;1142;Orgerus;80,33;70,49;19,34;6,01;4,17
2001;78466;11;78;783;7817;1139;Orgeval;84,59;72,67;14,26;6,89;6,18
2001;78470;11;78;782;7818;1142;Orphin;;;;;
2001;78472;11;78;782;7819;1142;Orsonville;;;;;
2001;78474;11;78;781;7808;1142;Orvilliers;;;;;
2001;78475;11;78;781;7808;1142;Osmoy;;;;;
2001;78478;11;78;782;7819;1145;Paray-Douaville;;;;;
2001;78481;11;78;783;7835;1132;Pecq (Le);82,16;71,61;21,43;3,53;3,43
2001;78484;11;78;781;7802;1141;Perdreauville;;;;;
2001;78486;11;78;782;7818;1142;Perray-en-Yvelines (Le);83,43;75,41;17,27;4,15;3,17
2001;78490;11;78;784;7838;1142;Plaisir;79,1;82,88;12,17;3,17;1,78
2001;78497;11;78;782;7818;1142;Poigny-la-Forêt;;;;;
2001;78498;11;78;783;7897;1139;Poissy;74,44;74,08;20,86;2,96;2,1
2001;78499;11;78;782;7819;1142;Ponthévrard;;;;;
2001;78501;11;78;781;7810;1141;Porcheville;76,09;76,17;18,44;3,05;2,35
2001;78502;11;78;783;7813;1132;Port-Marly (Le);83,19;82,39;10,4;5;2,21
2001;78503;11;78;781;7802;1141;Port-Villez;;;;;
2001;78505;11;78;781;7808;1142;Prunay-le-Temple;;;;;
2001;78506;11;78;782;7819;1142;Prunay-en-Yvelines;;;;;
2001;78513;11;78;782;7815;1142;Queue-les-Yvelines (La);;;;;
2001;78516;11;78;782;7818;1142;Raizeux;;;;;
2001;78517;11;78;782;7818;1142;Rambouillet;78,43;73,11;18,82;4,49;3,58
2001;78518;11;78;783;7822;1142;Rennemoulin;;;;;
2001;78520;11;78;781;7808;1142;Richebourg;;;;;
2001;78522;11;78;782;7819;1142;Rochefort-en-Yvelines;;;;;
2001;78524;11;78;784;7832;1142;Rocquencourt;87,03;64,74;22,67;6,65;5,94
2001;78528;11;78;781;7802;1141;Rolleboise;;;;;
2001;78530;11;78;781;7807;1141;Rosay;;;;;
2001;78531;11;78;781;7833;1141;Rosny-sur-Seine;76,56;73,23;21;4,07;1,7
2001;78536;11;78;781;7810;1140;Sailly;;;;;
2001;78537;11;78;782;7819;1142;Saint-Arnoult-en-Yvelines;83,51;73,76;16,31;6,46;3,46
2001;78545;11;78;784;7836;1142;Saint-Cyr-l'École;75,72;76,67;18,53;2,82;1,98
2001;78548;11;78;782;7805;1142;Saint-Forget;;;;;
2001;78550;11;78;782;7815;1142;Saint-Germain-de-la-Grange;;;;;
2001;78551;11;78;783;7898;1132;Saint-Germain-en-Laye;81,72;71,32;18,01;5,22;5,45
2001;78557;11;78;782;7818;1142;Saint-Hilarion;;;;;
2001;78558;11;78;781;7802;1141;Saint-Illiers-la-Ville;;;;;
2001;78559;11;78;781;7802;1141;Saint-Illiers-le-Bois;;;;;
2001;78561;11;78;782;7805;1142;Saint-Lambert;;;;;
2001;78562;11;78;782;7818;1142;Saint-Léger-en-Yvelines;;;;;
2001;78564;11;78;782;7819;1145;Saint-Martin-de-Bréthencourt;;;;;
2001;78565;11;78;781;7808;1142;Saint-Martin-des-Champs;;;;;
2001;78567;11;78;781;7810;1141;Saint-Martin-la-Garenne;;;;;
2001;78569;11;78;782;7819;1145;Sainte-Mesme;;;;;
2001;78571;11;78;783;7822;1142;Saint-Nom-la-Bretèche;89,93;71,46;14,48;6,86;7,2
2001;78575;11;78;782;7805;1142;Saint-Rémy-lès-Chevreuse;86,77;72,89;19,58;4,18;3,35
2001;78576;11;78;782;7815;1142;Saint-Rémy-l'Honoré;;;;;
2001;78586;11;78;783;7823;1132;Sartrouville;71,8;75,7;18,54;3,47;2,28
2001;78588;11;78;782;7815;1142;Saulx-Marchais;;;;;
2001;78590;11;78;782;7805;1142;Senlisse;;;;;
2001;78591;11;78;781;7808;1142;Septeuil;77,59;72,07;15,78;6,4;5,75
2001;78597;11;78;781;7807;1141;Soindres;;;;;
2001;78601;11;78;782;7819;1142;Sonchamp;;;;;
2001;78605;11;78;781;7808;1142;Tacoignières;;;;;
2001;78606;11;78;781;7808;1142;Tartre-Gaudran (Le);;;;;
2001;78608;11;78;781;7802;1141;Tertre-Saint-Denis (Le);;;;;
2001;78609;11;78;781;7814;1140;Tessancourt-sur-Aubette;;;;;
2001;78615;11;78;784;7838;1142;Thiverval-Grignon;;;;;
2001;78616;11;78;782;7815;1142;Thoiry;;;;;
2001;78618;11;78;781;7808;1141;Tilly;;;;;
2001;78620;11;78;784;7829;1142;Toussus-le-Noble;;;;;
2001;78621;11;78;784;7824;1142;Trappes;55,89;84,88;12,37;1,83;0,92
2001;78623;11;78;782;7815;1142;Tremblay-sur-Mauldre (Le);;;;;
2001;78624;11;78;783;7825;1139;Triel-sur-Seine;82,3;77,4;14,68;4,72;3,19
2001;78638;11;78;781;7814;1140;Vaux-sur-Seine;78,68;74,47;15,29;6,41;3,83
2001;78640;11;78;784;7837;1142;Vélizy-Villacoublay;86,08;74,16;20,94;3,16;1,74
2001;78642;11;78;783;7825;1140;Verneuil-sur-Seine;83;79,96;14,53;3,86;1,64
2001;78643;11;78;783;7825;1139;Vernouillet;75,11;80,05;12,96;4,88;2,1
2001;78644;11;78;782;7834;1142;Verrière (La);58,63;82,05;14,72;2,01;1,23
2001;78646;11;78;784;7899;1142;Versailles;81,51;68,7;20,6;5,58;5,12
